File Name,Extension,Size,Created,Modified,Accessed,Path
WC_ANN_IDW_Sebastes_aurora_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:18,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2009.tif
WC_ANN_IDW_Sebastes_aurora_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:19,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2010.tif
WC_ANN_IDW_Sebastes_aurora_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:19,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2011.tif
WC_ANN_IDW_Sebastes_aurora_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:19,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2012.tif
WC_ANN_IDW_Sebastes_aurora_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:19,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2013.tif
WC_ANN_IDW_Sebastes_aurora_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:19,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2014.tif
WC_ANN_IDW_Sebastes_aurora_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2015.tif
WC_ANN_IDW_Sebastes_aurora_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2016.tif
WC_ANN_IDW_Sebastes_aurora_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2017.tif
WC_ANN_IDW_Sebastes_aurora_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2018.tif
WC_ANN_IDW_Sebastes_aurora_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2019.tif
WC_ANN_IDW_Sebastes_aurora_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2021.tif
WC_ANN_IDW_Sebastes_aurora_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:20,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2022.tif
WC_ANN_IDW_Sebastes_aurora_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:21,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2023.tif
WC_ANN_IDW_Sebastes_aurora_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:21,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes aurora\WC_ANN_IDW_Sebastes_aurora_2024.tif
WC_ANN_IDW_Sebastes_babcocki_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:22,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2003.tif
WC_ANN_IDW_Sebastes_babcocki_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:22,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2004.tif
WC_ANN_IDW_Sebastes_babcocki_2005.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:23,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2005.tif
WC_ANN_IDW_Sebastes_babcocki_2006.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:23,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2006.tif
WC_ANN_IDW_Sebastes_babcocki_2007.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:23,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2007.tif
WC_ANN_IDW_Sebastes_babcocki_2008.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:23,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2008.tif
WC_ANN_IDW_Sebastes_babcocki_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:23,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2009.tif
WC_ANN_IDW_Sebastes_babcocki_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:24,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2010.tif
WC_ANN_IDW_Sebastes_babcocki_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:24,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2011.tif
WC_ANN_IDW_Sebastes_babcocki_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:24,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2012.tif
WC_ANN_IDW_Sebastes_babcocki_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:24,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2013.tif
WC_ANN_IDW_Sebastes_babcocki_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:24,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2014.tif
WC_ANN_IDW_Sebastes_babcocki_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:24,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2015.tif
WC_ANN_IDW_Sebastes_babcocki_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:25,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2016.tif
WC_ANN_IDW_Sebastes_babcocki_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:25,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2017.tif
WC_ANN_IDW_Sebastes_babcocki_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:25,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2018.tif
WC_ANN_IDW_Sebastes_babcocki_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:25,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2019.tif
WC_ANN_IDW_Sebastes_babcocki_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:25,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2021.tif
WC_ANN_IDW_Sebastes_babcocki_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:25,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2022.tif
WC_ANN_IDW_Sebastes_babcocki_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:26,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2023.tif
WC_ANN_IDW_Sebastes_babcocki_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:26,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes babcocki\WC_ANN_IDW_Sebastes_babcocki_2024.tif
WC_ANN_IDW_Sebastes_chlorostictus_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:27,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2003.tif
WC_ANN_IDW_Sebastes_chlorostictus_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:28,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2004.tif
WC_ANN_IDW_Sebastes_chlorostictus_2005.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:28,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2005.tif
WC_ANN_IDW_Sebastes_chlorostictus_2006.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:28,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2006.tif
WC_ANN_IDW_Sebastes_chlorostictus_2007.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:28,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2007.tif
WC_ANN_IDW_Sebastes_chlorostictus_2008.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:28,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2008.tif
WC_ANN_IDW_Sebastes_chlorostictus_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:28,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2009.tif
WC_ANN_IDW_Sebastes_chlorostictus_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2010.tif
WC_ANN_IDW_Sebastes_chlorostictus_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2011.tif
WC_ANN_IDW_Sebastes_chlorostictus_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:29,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2012.tif
WC_ANN_IDW_Sebastes_chlorostictus_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2013.tif
WC_ANN_IDW_Sebastes_chlorostictus_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2014.tif
WC_ANN_IDW_Sebastes_chlorostictus_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2015.tif
WC_ANN_IDW_Sebastes_chlorostictus_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2016.tif
WC_ANN_IDW_Sebastes_chlorostictus_2017.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2017.tif
WC_ANN_IDW_Sebastes_chlorostictus_2018.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2018.tif
WC_ANN_IDW_Sebastes_chlorostictus_2019.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:36,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2019.tif
WC_ANN_IDW_Sebastes_chlorostictus_2021.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:37,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2021.tif
WC_ANN_IDW_Sebastes_chlorostictus_2022.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:37,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2022.tif
WC_ANN_IDW_Sebastes_chlorostictus_2023.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:37,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2023.tif
WC_ANN_IDW_Sebastes_chlorostictus_2024.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:37,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes chlorostictus\WC_ANN_IDW_Sebastes_chlorostictus_2024.tif
WC_ANN_IDW_Sebastes_crameri_2003.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:38,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2003.tif
WC_ANN_IDW_Sebastes_crameri_2004.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:38,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2004.tif
WC_ANN_IDW_Sebastes_crameri_2005.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2005.tif
WC_ANN_IDW_Sebastes_crameri_2006.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2006.tif
WC_ANN_IDW_Sebastes_crameri_2007.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2007.tif
WC_ANN_IDW_Sebastes_crameri_2008.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2008.tif
WC_ANN_IDW_Sebastes_crameri_2009.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2009.tif
WC_ANN_IDW_Sebastes_crameri_2010.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2010.tif
WC_ANN_IDW_Sebastes_crameri_2011.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:39,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2011.tif
WC_ANN_IDW_Sebastes_crameri_2012.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2012.tif
WC_ANN_IDW_Sebastes_crameri_2013.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2013.tif
WC_ANN_IDW_Sebastes_crameri_2014.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2014.tif
WC_ANN_IDW_Sebastes_crameri_2015.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2015.tif
WC_ANN_IDW_Sebastes_crameri_2016.tif,.tif,2.00 MB,2025-09-18 20:24:17.828552,2024-08-26 15:06:02.564091,2026-04-12 19:15:40,C:\Users\john.f.kennedy\Documents\ArcGIS\Projects\DisMAP\ArcGIS-Analysis-Python\February 1 2026\Images\WC_ANN_IDW\Sebastes crameri\WC_ANN_IDW_Sebastes_crameri_2016.tif
